X,Y,NAME,POSIT_VEG,POSIT_RES,POSIT_ARB,LONGUEUR,NACELLE,ZAR,ESSENCE_PR,COM,photo,layer,NUM_UNIQUE,icon_url
0.29480141,44.44883149,Isolé 1831,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7646",./0.png
0.2956973,44.4486936,Isolé 1832,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA/SUREAU,,,ISOLE ZONE 6,"7647",./0.png
0.2966779,44.4477414,Isolé 1833,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7648",./0.png
0.29671803,44.44768831,Isolé 1834,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER/CERISIER,,,ISOLE ZONE 6,"7649",./0.png
0.29687577,44.44752666,Isolé 1835,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 6,"7650",./0.png
0.29715054,44.44711552,Isolé 1836,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 6,"7651",./0.png
0.29747945,44.44409232,Isolé 1837,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7652",./0.png
0.29745595,44.44401148,Isolé 1838,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7653",./0.png
0.29697628,44.44256601,Isolé 1839,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 6,"7654",./0.png
0.29705221,44.44104341,Isolé 1840,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 6,"7655",./0.png
0.2997349,44.44508097,Isolé 1841,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7656",./0.png
0.29982403,44.44499885,Isolé 1842,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 6,"7657",./0.png
0.29993469,44.44486218,Isolé 1843,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS/ÉPICÉA,,,ISOLE ZONE 6,"7658",./0.png
0.30005394,44.44474342,Isolé 1844,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7659",./0.png
0.30012926,44.44465278,Isolé 1845,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 6,"7660",./0.png
0.30036509,44.4443834,Isolé 1846,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE VERT,,,ISOLE ZONE 6,"7661",./0.png
0.30059617,44.44416247,Isolé 1847,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7662",./0.png
0.30065186,44.44411885,Isolé 1848,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7663",./0.png
0.30080573,44.4440253,Isolé 1849,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7664",./0.png
0.30112579,44.44381062,Isolé 1850,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7665",./0.png
0.30266538,44.44292617,Isolé 1851,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7666",./0.png
0.30280989,44.44283562,Isolé 1852,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/ORME,,,ISOLE ZONE 6,"7667",./0.png
0.30291252,44.4427683,Isolé 1853,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7668",./0.png
0.30318429,44.44254096,Isolé 1854,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE/RONCE,,,ISOLE ZONE 6,"7669",./0.png
0.30323881,44.44248871,Isolé 1855,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/FIGUIER,,,ISOLE ZONE 6,"7670",./0.png
0.3036067,44.44221973,Isolé 1856,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 6,"7671",./0.png
0.30430192,44.44195289,Isolé 1857,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7672",./0.png
0.30442202,44.44195599,Isolé 1858,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7673",./0.png
0.30468598,44.44193311,Isolé 1859,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7674",./0.png
0.30561004,44.44182627,Isolé 1860,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7675",./0.png
0.30581942,44.44180265,Isolé 1861,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7676",./0.png
0.30938594,44.44132159,Isolé 1862,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7677",./0.png
0.30951198,44.44129023,Isolé 1863,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7678",./0.png
0.29551522,44.4490146,Isolé 1864,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/MAGNOLIA,,,ISOLE ZONE 6,"7679",./0.png
0.29531035,44.44942237,Isolé 1865,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7680",./0.png
0.29530288,44.44967506,Isolé 1866,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7681",./0.png
0.29506933,44.4522234,Isolé 1867,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 6,"7682",./0.png
0.2950784,44.45278126,Isolé 1868,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE,,,ISOLE ZONE 6,"7683",./0.png
0.29581005,44.4526901,Isolé 1869,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA/ÉRABLE NEGUNDO,,,ISOLE ZONE 6,"7684",./0.png
0.29634943,44.4523165,Isolé 1870,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7685",./0.png
0.29787192,44.45247468,Isolé 1871,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNELLIER,,,ISOLE ZONE 6,"7686",./0.png
0.29949397,44.45233415,Isolé 1872,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7687",./0.png
0.29969854,44.45233367,Isolé 1873,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7688",./0.png
0.29987444,44.45232541,Isolé 1874,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7689",./0.png
0.30061343,44.45243807,Isolé 1875,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7690",./0.png
0.30104911,44.45231865,Isolé 1876,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7691",./0.png
0.30144102,44.45221165,Isolé 1877,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7692",./0.png
0.30188671,44.45208932,Isolé 1878,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7693",./0.png
0.30217552,44.45200669,Isolé 1879,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER/ACACIA,,,ISOLE ZONE 6,"7694",./0.png
0.30232499,44.4519299,Isolé 1880,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7695",./0.png
0.29553243,44.45515516,Isolé 1881,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7696",./0.png
0.29568772,44.45527039,Isolé 1882,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7697",./0.png
0.29584327,44.45537162,Isolé 1883,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 6,"7698",./0.png
0.29678429,44.45663367,Isolé 1884,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 6,"7699",./0.png
0.29771252,44.45696691,Isolé 1885,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,CYPRÈS,,,ISOLE ZONE 6,"7700",./0.png
0.29843823,44.45729884,Isolé 1886,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 6,"7701",./0.png
0.29869815,44.45741083,Isolé 1887,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 6,"7702",./0.png
0.29881794,44.45745311,Isolé 1888,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PRUNIER ROUGE,,,ISOLE ZONE 6,"7703",./0.png
0.29899174,44.45752847,Isolé 1889,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7704",./0.png
0.30228329,44.45888315,Isolé 1890,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7705",./0.png
0.30251599,44.45895326,Isolé 1891,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME/TILLEUL,,,ISOLE ZONE 6,"7706",./0.png
0.30268553,44.45902459,Isolé 1892,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7707",./0.png
0.30281155,44.4590742,Isolé 1893,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 6,"7708",./0.png
0.30294332,44.45912935,Isolé 1894,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE/AULNE,,,ISOLE ZONE 6,"7709",./0.png
0.30309537,44.4591812,Isolé 1895,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AULNE,,,ISOLE ZONE 6,"7710",./0.png
0.30321824,44.45924328,Isolé 1896,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AULNE/CHÊNE,,,ISOLE ZONE 6,"7711",./0.png
0.30342679,44.45933231,Isolé 1897,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7712",./0.png
0.30413626,44.45961202,Isolé 1898,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7713",./0.png
0.30463712,44.45968488,Isolé 1899,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7714",./0.png
0.30491102,44.45980497,Isolé 1900,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 6,"7715",./0.png
0.30516308,44.45990453,Isolé 1901,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 6,"7716",./0.png
0.30531613,44.45996175,Isolé 1902,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 6,"7717",./0.png
0.30580303,44.46014703,Isolé 1903,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TAMARIS,,,ISOLE ZONE 6,"7718",./0.png
0.30590973,44.46018463,Isolé 1904,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TAMARIS,,,ISOLE ZONE 6,"7719",./0.png
0.3060759,44.46025243,Isolé 1905,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FEUILLUS,,,ISOLE ZONE 6,"7720",./0.png
0.3072425,44.46052244,Isolé 1906,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 6,"7721",./0.png
0.30853159,44.46063414,Isolé 1907,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 6,"7722",./0.png
0.31022928,44.46173642,Isolé 1908,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7723",./0.png
0.31026779,44.46179759,Isolé 1909,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7724",./0.png
0.310322,44.4618711,Isolé 1910,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7725",./0.png
0.31110709,44.46264794,Isolé 1911,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7726",./0.png
0.31199262,44.46379602,Isolé 1912,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7727",./0.png
0.31204246,44.4638767,Isolé 1913,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7728",./0.png
0.31426876,44.46613789,Isolé 1914,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER/PIN,,,ISOLE ZONE 6,"7729",./0.png
0.31435787,44.46619977,Isolé 1915,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7730",./0.png
0.31445688,44.46629768,Isolé 1916,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CATALPA,,,ISOLE ZONE 6,"7731",./0.png
0.31456946,44.46640035,Isolé 1917,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 6,"7732",./0.png
0.31542208,44.46719004,Isolé 1918,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7733",./0.png
0.31778952,44.46809267,Isolé 1919,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7734",./0.png
0.31880967,44.46871349,Isolé 1920,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME/AUBÉPINE/CORNOUILLER,,,ISOLE ZONE 6,"7735",./0.png
0.31933692,44.46892108,Isolé 1921,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 6,"7736",./0.png
0.32135946,44.46947349,Isolé 1922,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7737",./0.png
0.32346637,44.46979482,Isolé 1923,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7738",./0.png
0.32411171,44.46973585,Isolé 1924,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 6,"7739",./0.png
0.32428681,44.46969706,Isolé 1925,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7740",./0.png
0.32437258,44.46968295,Isolé 1926,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7741",./0.png
0.32452965,44.46964736,Isolé 1927,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7742",./0.png
0.32557862,44.46945481,Isolé 1928,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7743",./0.png
0.3269473,44.46951906,Isolé 1929,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7744",./0.png
0.29590937,44.45678139,Isolé 1930,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AILANTE,,,ISOLE ZONE 6,"7745",./0.png
0.29560901,44.45715078,Isolé 1931,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7746",./0.png
0.29550206,44.45689979,Isolé 1932,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,MICOCOULIER,,,ISOLE ZONE 6,"7747",./0.png
0.29546866,44.45680997,Isolé 1933,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ARBRE DE JUDÉE,,,ISOLE ZONE 6,"7748",./0.png
0.29446105,44.45821711,Isolé 1934,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AULNE/SAULE,,,ISOLE ZONE 6,"7749",./0.png
0.2942378,44.45819399,Isolé 1935,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,AULNE/SAULE,,,ISOLE ZONE 6,"7750",./0.png
0.29357804,44.45806731,Isolé 1936,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7751",./0.png
0.29353256,44.45803499,Isolé 1937,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 6,"7752",./0.png
0.29195586,44.45628332,Isolé 1938,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7753",./0.png
0.28735973,44.45145995,Isolé 1939,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7754",./0.png
0.28732876,44.45140202,Isolé 1940,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/LAURIER,,,ISOLE ZONE 6,"7755",./0.png
0.28730337,44.45134508,Isolé 1941,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER/PRUNIER,,,ISOLE ZONE 6,"7756",./0.png
0.28677902,44.45009761,Isolé 1942,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7757",./0.png
0.28675292,44.45001318,Isolé 1943,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7758",./0.png
0.28406124,44.45659643,Isolé 1944,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7759",./0.png
0.28392344,44.45662391,Isolé 1945,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7760",./0.png
0.28312543,44.45636372,Isolé 1946,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7761",./0.png
0.28301545,44.45618216,Isolé 1947,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7762",./0.png
0.28819131,44.46238378,Isolé 1948,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,POMMIER,,,ISOLE ZONE 6,"7763",./0.png
0.287971,44.46245467,Isolé 1949,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 6,"7764",./0.png
0.28749536,44.46260412,Isolé 1950,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 6,"7765",./0.png
0.28736535,44.46264325,Isolé 1951,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MARRONNIER,,,ISOLE ZONE 6,"7766",./0.png
0.28660116,44.46287798,Isolé 1952,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7767",./0.png
0.28645795,44.46293099,Isolé 1953,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7768",./0.png
0.28614527,44.46301842,Isolé 1954,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 6,"7769",./0.png
0.28601972,44.46307322,Isolé 1955,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/NOYER,,,ISOLE ZONE 6,"7770",./0.png
0.28483443,44.4635982,Isolé 1956,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 6,"7771",./0.png
0.28041481,44.46597535,Isolé 1957,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7772",./0.png
0.28032595,44.46604189,Isolé 1958,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7773",./0.png
0.28023853,44.46610744,Isolé 1959,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7774",./0.png
0.27986613,44.46639409,Isolé 1960,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 6,"7775",./0.png
0.27956964,44.46670627,Isolé 1961,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 6,"7776",./0.png
0.27952515,44.46675359,Isolé 1962,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7777",./0.png
0.27944317,44.46683006,Isolé 1963,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 6,"7778",./0.png
0.27936525,44.46690211,Isolé 1964,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 6,"7779",./0.png
0.2803205,44.46541645,Isolé 1965,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/NOISETIER,,,ISOLE ZONE 6,"7780",./0.png
0.28007667,44.46543582,Isolé 1966,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7781",./0.png
0.2791468,44.46540449,Isolé 1967,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7782",./0.png
0.2787472,44.46530574,Isolé 1968,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7783",./0.png
0.27867045,44.46528846,Isolé 1969,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7784",./0.png
0.27858958,44.46527572,Isolé 1970,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE,,,ISOLE ZONE 6,"7785",./0.png
0.27842507,44.46524257,Isolé 1971,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7786",./0.png
0.27830994,44.46522337,Isolé 1972,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7787",./0.png
0.27817283,44.46518315,Isolé 1973,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7788",./0.png
0.2780413,44.46516181,Isolé 1974,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7789",./0.png
0.27792128,44.4651341,Isolé 1975,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 6,"7790",./0.png
0.27783747,44.46511817,Isolé 1976,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7791",./0.png
0.27773036,44.46508987,Isolé 1977,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7792",./0.png
0.27655818,44.46496563,Isolé 1978,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7793",./0.png
0.2763038,44.4648776,Isolé 1979,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 6,"7794",./0.png
0.2760747,44.46485749,Isolé 1980,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7795",./0.png
0.27573916,44.46479781,Isolé 1981,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7796",./0.png
0.26955917,44.46524992,Isolé 1982,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,TILLEUL,,,ISOLE ZONE 6,"7797",./0.png
0.27705737,44.46620182,Isolé 1983,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 6,"7798",./0.png
0.27447345,44.46718749,Isolé 1984,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AUBÉPINE/PRUNIER,,,ISOLE ZONE 6,"7799",./0.png
0.27439272,44.46728253,Isolé 1985,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,AUBÉPINE/PRUNIER,,,ISOLE ZONE 6,"7800",./0.png
0.27431266,44.46740376,Isolé 1986,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNELLIER,,,ISOLE ZONE 6,"7801",./0.png
0.27458719,44.46786157,Isolé 1987,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHARME,,,ISOLE ZONE 6,"7802",./0.png
0.27468177,44.4679285,Isolé 1988,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7803",./0.png
0.27504146,44.46825441,Isolé 1989,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MÛRIER,,,ISOLE ZONE 6,"7804",./0.png
0.27523147,44.46840564,Isolé 1990,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 6,"7805",./0.png
0.27575401,44.46874953,Isolé 1991,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 6,"7806",./0.png
0.27567964,44.4687809,Isolé 1992,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7807",./0.png
0.27571614,44.46882185,Isolé 1993,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7808",./0.png
0.27577397,44.46886751,Isolé 1994,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7809",./0.png
0.27581281,44.4689102,Isolé 1995,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 6,"7810",./0.png
0.29585626,44.46066042,Isolé 1996,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7811",./0.png
0.29600516,44.46070056,Isolé 1997,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA/AILANTE,,,ISOLE ZONE 6,"7812",./0.png
0.30264992,44.46518153,Isolé 1998,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 6,"7813",./0.png
0.3027224,44.46524294,Isolé 1999,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 6,"7814",./0.png
0.30291588,44.46536257,Isolé 2000,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7815",./0.png
0.30353849,44.46582597,Isolé 2001,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 6,"7816",./0.png
